RET_M1,CUSTOMER_ID,MES_BGI,MES_CLIENTE,YEAR_BGI,YEAR_CLIENTE,MES_COSECHA,YEAR_COSECHA,CLTE_COSECHA,ORD_ORDENES_TOTALES,ORD_ORDENES_COMPLETADAS,ORD_ORDENES_COMPLETADAS_A_TIEMPO,ORD_ORDENES_COMPLETADAS_CON_RETRASO,ORD_ORDENES_CANCELADAS,ORD_ORDENES_OTROS,MNT_TOTAL_GMV,MNT_TOTAL_DESCUENTO,MNT_TOTAL_COSTO_ENVIO,MNT_TOTAL_COSTO_SERVICIO,MNT_TOTAL_PROPINA,MNT_PROM_GMV,MNT_PROM_DESCUENTO,MNT_PROM_COSTO_ENVIO,MNT_PROM_PROM_SERVICIO,MNT_PROM_PROPINA,MDP_TOT_ORDENES_CASH,MDP_TOT_ORDENES_TDC,MDP_TOT_ORDENES_PAGO_DIGITAL,MDP_TOT_ORDENES_PAGO_DIGITAL_RAPPI,MDP_TOT_TARJETA_DEBITO,MDP_TOT_TDC_NACIONAL,MDP_TOT_TDC_INTERNACIONAL,EXP_TIEMPO_ESPERA_EFECTIVO_M,EXP_TIEMPO_ESPERA_PROMETIDO_M,EXP_KPI_TIEMPO_ESPERA,EXP_ORDEN_CON_RECLAMO,EXP_ORDEN_SIN_RECLAMO,EXP_ORDENES_WEB,EXP_ORDENES_ANDROID,EXP_ORDENES_IOS
0,156673991,9,8,2021,2021,8,2021,1,8,8,8,0,0,0,945008.5,63750,55800,65148,30000,118126.0625,7968.75,6975,8143.5,3750,0,0,0,8,0,0,0,56,115,0.4959667183,4,4,0,8,0
1,156755107,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,55420,0,6100,2901,4000,55420,0,6100,2901,4000,1,0,0,0,0,0,0,22,35,0.6285714286,0,1,0,0,1
0,157004926,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,56710,36100,13000,6964,4000,28355,18050,6500,3482,2000,0,2,0,0,0,0,2,44,46,0.9565217391,1,1,0,2,0
0,157081372,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,146516,7500,7500,2616,2000,146516,7500,7500,2616,2000,0,1,0,0,0,0,1,56,89,0.6292134831,0,1,0,0,1
0,157277813,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,54450,7950,8500,3864,0,54450,7950,8500,3864,0,1,0,0,0,0,0,0,26,76,0.3421052632,0,1,0,0,1
0,157389294,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,92,NULL,0,1,0,1,0
0,157477150,11,10,2021,2021,10,2021,1,2,2,1,1,0,0,190072.5,13200,13200,14636,2000,95036.25,6600,6600,7318,1000,0,2,0,0,0,0,2,76,53,1.326265146,0,2,0,2,0
0,158458325,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,23500,0,8500,8764,0,23500,0,8500,8764,0,0,1,0,0,0,0,1,67,108,0.6203703704,0,1,0,1,0
0,158606045,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,49932,0,4600,9139,3000,49932,0,4600,9139,3000,0,1,0,0,0,0,1,628,724,0.8674033149,0,1,0,1,0
0,158954010,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,74340,51400,13800,9612,4000,37170,25700,6900,4806,2000,2,0,0,0,0,0,0,36,60,0.6,1,1,0,2,0
0,15953088,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,29550,7500,7500,9437,2000,29550,7500,7500,9437,2000,0,1,0,0,0,0,1,31,87,0.3563218391,0,1,0,1,0
0,159574771,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,121020,17000,17000,18890,4000,60510,8500,8500,9445,2000,2,0,0,0,0,0,0,82,128,0.640625,1,1,0,0,2
1,159652887,12,11,2021,2021,11,2021,1,1,1,0,1,0,0,18460,8500,8500,9300,2000,18460,8500,8500,9300,2000,1,0,0,0,0,0,0,102,94,1.085106383,0,1,0,1,0
0,159671662,1,12,2022,2021,12,2021,1,2,1,1,0,1,0,40700,0,5700,3246,0,40700,0,5700,3246,0,1,0,0,0,0,0,0,30,53,0.4918032787,0,2,0,2,0
1,1610229565,9,8,2021,2021,8,2021,1,2,1,1,0,1,0,47163,8500,8500,4763,0,47163,8500,8500,4763,0,0,1,0,0,0,0,1,64,480,0.5245901639,0,2,0,2,0
0,1610479139,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,76201,10200,17150,13828,3000,38100.5,5100,8575,6914,1500,2,0,0,0,0,0,0,33,66,0.4925768823,0,2,0,2,0
0,1610534099,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,25450,12350,8500,4300,2000,25450,12350,8500,4300,2000,0,0,0,1,0,0,0,66,91,0.7252747253,0,1,0,1,0
1,1610556542,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,234900,0,16000,10038,4000,117450,0,8000,5019,2000,2,0,0,0,0,0,0,50,72,0.6893074581,0,2,0,0,2
0,1611049734,2,1,2022,2022,1,2022,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,2869,NULL,1,2,0,3,0
0,1611139436,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,53400,17500,8500,11895,0,53400,17500,8500,11895,0,1,0,0,0,0,0,0,32,125,0.256,0,1,0,1,0
0,1612033226,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,124900,0,8000,9809,2000,124900,0,8000,9809,2000,0,1,0,0,0,0,0,1115,1149,0.9704090513,0,1,0,1,0
1,1612100048,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,34069,8500,8500,4436,0,34069,8500,8500,4436,0,0,1,0,0,0,0,1,64,75,0.8533333333,0,1,0,0,1
0,1612162719,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,32960,0,4600,2879,2000,32960,0,4600,2879,2000,1,0,0,0,0,0,0,16,34,0.4705882353,0,1,0,0,1
0,1612175768,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,589900,0,8000,12119,2000,589900,0,8000,12119,2000,0,1,0,0,0,0,1,117,192,0.609375,0,1,0,0,1
0,1612207956,1,12,2022,2021,12,2021,1,2,1,1,0,1,0,40001,0,8500,5296,1900,40001,0,8500,5296,1900,1,0,0,0,0,0,0,55,805,0.4954954955,0,2,0,0,2
0,1612212173,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,1089,NULL,0,1,0,1,0
0,1612212577,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,26240,1150,7500,2296,2000,26240,1150,7500,2296,2000,1,0,0,0,0,0,0,80,129,0.6201550388,0,1,0,1,0
0,1612232748,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,26786,8500,8500,4786,2000,26786,8500,8500,4786,2000,1,0,0,0,0,0,0,28,115,0.2434782609,0,1,0,0,1
0,1612250502,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,52241.16,14200,14200,9094,0,26120.58,7100,7100,4547,0,0,2,0,0,0,0,2,38,80,0.6428571429,0,2,0,2,0
1,1612373895,9,8,2021,2021,8,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,232,NULL,0,1,0,1,0
0,1612390570,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,66415,7500,7500,4092,1000,66415,7500,7500,4092,1000,1,0,0,0,0,0,0,63,120,0.525,0,1,0,1,0
0,1612444550,10,9,2021,2021,9,2021,1,6,6,2,4,0,0,399404.62,77900,46150,35925,12000,66567.43667,12983.33333,7691.666667,5987.5,2000,0,6,0,0,0,0,6,61,63,1.063317635,1,5,0,0,6
0,1612484756,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,69612,0,9800,6568,2000,34806,0,4900,3284,1000,2,0,0,0,0,0,0,40,76,0.5263157895,1,1,2,0,0
0,1612499813,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,47202,35450,8500,4772,0,47202,35450,8500,4772,0,1,0,0,0,0,0,0,27,80,0.3375,0,1,0,1,0
0,1612501111,9,8,2021,2021,8,2021,1,3,3,0,3,0,0,2432538,645300,25500,31305,19500,810846,215100,8500,10435,6500,0,3,0,0,0,0,3,195,92,2.119565217,2,1,0,0,3
0,1612501951,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,45642,33850,8500,4472,0,45642,33850,8500,4472,0,1,0,0,0,0,0,0,35,99,0.3535353535,0,1,0,1,0
0,1612502339,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,83200,2850,7500,9379,2000,83200,2850,7500,9379,2000,0,1,0,0,0,0,1,27,118,0.2288135593,0,1,0,0,1
0,1612502475,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,48935,36600,8500,4835,550,48935,36600,8500,4835,550,1,0,0,0,0,0,0,22,108,0.2037037037,0,1,0,1,0
0,1612505586,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44918.5,27218.5,6468.5,4972,0,44918.5,27218.5,6468.5,4972,0,1,0,0,0,0,0,0,988,1104,0.8949275362,0,1,0,1,0
1,1612506267,9,8,2021,2021,8,2021,1,3,3,1,2,0,0,184508,13800,21000,12431,6000,61502.66667,4600,7000,4143.666667,2000,3,0,0,0,0,0,0,40,43,0.9546507779,1,2,0,0,3
0,1612509197,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,38732,27750,8500,4472,0,38732,27750,8500,4472,0,1,0,0,0,0,0,0,20,88,0.2272727273,0,1,0,1,0
0,1612509815,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,39232,26500,8500,4272,0,39232,26500,8500,4272,0,1,0,0,0,0,0,0,26,80,0.325,0,1,0,1,0
0,1612510050,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,38558.5,21468.5,6468.5,10335,0,38558.5,21468.5,6468.5,10335,0,1,0,0,0,0,0,0,46,95,0.4842105263,0,1,0,1,0
0,1612511811,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,40390,26600,8500,4760,0,40390,26600,8500,4760,0,1,0,0,0,0,0,0,50,112,0.4464285714,0,1,0,1,0
0,1612511960,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,35615,23500,8500,4635,0,35615,23500,8500,4635,0,1,0,0,0,0,0,0,57,93,0.6129032258,0,1,0,1,0
0,1612531684,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44610,29500,8500,4860,0,44610,29500,8500,4860,0,1,0,0,0,0,0,0,37,121,0.305785124,0,1,0,1,0
0,1612533651,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,42690,27500,8500,4972,0,42690,27500,8500,4972,0,1,0,0,0,0,0,0,1070,1176,0.9098639456,0,1,0,1,0
0,1612535223,10,9,2021,2021,9,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,46,NULL,0,1,0,1,0
0,1612536867,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,89044,59000,17000,9544,0,44522,29500,8500,4772,0,2,0,0,0,0,0,0,48,88,0.5454545455,1,1,0,2,0
0,1612537118,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,60,122,0.4918032787,0,1,0,1,0
0,1612538915,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44426,29500,8500,4676,0,44426,29500,8500,4676,0,1,0,0,0,0,0,0,43,103,0.4174757282,0,1,0,1,0
0,1612538937,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,41828,29500,8500,2078,0,41828,29500,8500,2078,0,1,0,0,0,0,0,0,44,102,0.431372549,0,1,0,1,0
0,1612539112,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44785,29500,8500,5035,0,44785,29500,8500,5035,0,1,0,0,0,0,0,0,36,79,0.4556962025,0,1,0,1,0
0,1612540198,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44547,29500,8500,4797,0,44547,29500,8500,4797,0,1,0,0,0,0,0,0,42,88,0.4772727273,0,1,0,1,0
0,1612544907,9,8,2021,2021,8,2021,1,2,2,0,2,0,0,58682,28600,17000,22070,0,29341,14300,8500,11035,0,2,0,0,0,0,0,0,134,109,1.229357798,1,1,0,2,0
0,1612545088,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,43535,29300,8500,4735,0,43535,29300,8500,4735,0,1,0,0,0,0,0,0,24,93,0.2580645161,0,1,0,1,0
0,1612545150,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,47080,29750,8500,10735,0,47080,29750,8500,10735,0,1,0,0,0,0,0,0,27,78,0.3461538462,0,1,0,1,0
0,1612545618,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44579.1,29300,8500,5135,0,44579.1,29300,8500,5135,0,1,0,0,0,0,0,0,39,98,0.3979591837,0,1,0,1,0
0,1612548416,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44079.1,29300,8500,4635,0,44079.1,29300,8500,4635,0,1,0,0,0,0,0,0,29,81,0.3580246914,0,1,0,1,0
0,1612549129,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,44147,29500,8500,4397,0,44147,29500,8500,4397,0,1,0,0,0,0,0,0,42,130,0.3230769231,0,1,0,1,0
0,1612549240,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,65372,17000,17000,6382,6000,32686,8500,8500,3191,3000,2,0,0,0,0,0,0,95,138,0.6884057971,1,1,0,2,0
0,1612549537,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,49735,34900,8500,4335,0,49735,34900,8500,4335,0,1,0,0,0,0,0,0,26,104,0.25,0,1,0,1,0
0,1612552754,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,37886,19500,8500,5086,2000,37886,19500,8500,5086,2000,1,0,0,0,0,0,0,32,61,0.5245901639,0,1,0,1,0
0,1612554050,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,42445,29300,8500,5135,0,42445,29300,8500,5135,0,1,0,0,0,0,0,0,32,98,0.3265306122,0,1,0,1,0
0,1612560391,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,38825,26850,8500,4760,0,38825,26850,8500,4760,0,1,0,0,0,0,0,0,44,140,0.3142857143,0,1,0,1,0
0,1612621596,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,82759,12250,8500,3845,2000,82759,12250,8500,3845,2000,1,0,0,0,0,0,0,42,61,0.6885245902,0,1,0,1,0
0,1612637527,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,52236,7500,7500,8616,4000,52236,7500,7500,8616,4000,0,1,0,0,0,0,1,90,150,0.6,0,1,0,0,1
0,1612642596,9,8,2021,2021,8,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,25,NULL,0,2,0,2,0
0,1612651602,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,23236,8500,8500,4226,2000,23236,8500,8500,4226,2000,1,0,0,0,0,0,0,31,88,0.3522727273,0,1,0,1,0
0,1612663905,9,8,2021,2021,8,2021,1,1,1,1,0,0,0,59081.94,0,5200,4859,2000,59081.94,0,5200,4859,2000,1,0,0,0,0,0,0,46,83,0.5542168675,0,1,0,0,1
0,1612720223,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,44372,15000,15000,6992,4000,22186,7500,7500,3496,2000,0,2,0,0,0,0,2,82,132,0.6212121212,1,1,0,0,2
0,1612729571,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,34850,0,5700,3637,0,34850,0,5700,3637,0,1,0,0,0,0,0,0,25,60,0.4166666667,0,1,0,1,0
0,1612741174,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,21492,17000,17000,6872,4000,10746,8500,8500,3436,2000,2,0,0,0,0,0,0,30,84,0.3571428571,1,1,0,2,0
0,1612752696,10,9,2021,2021,9,2021,1,1,1,0,1,0,0,27445,0,6050,2496,0,27445,0,6050,2496,0,1,0,0,0,0,0,0,34,32,1.0625,0,1,0,0,1
0,1612772705,9,8,2021,2021,8,2021,1,1,1,0,1,0,0,193968,0,8500,3036,6000,193968,0,8500,3036,6000,0,1,0,0,0,0,0,1229,1228,1.000814332,0,1,0,0,1
0,1612774316,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,25760,23200,7500,3590,0,25760,23200,7500,3590,0,0,1,0,0,0,0,0,837,895,0.9351955307,0,1,0,1,0
0,1612795439,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,32429.08,5250,5200,3340,2000,32429.08,5250,5200,3340,2000,1,0,0,0,0,0,0,26,49,0.5306122449,0,1,0,1,0
0,1612801539,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,77310,1400,8700,67259,2000,77310,1400,8700,67259,2000,0,1,0,0,0,0,1,54,67,0.8059701493,0,1,0,0,1
0,1612815480,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,41887,8500,8500,3337,0,41887,8500,8500,3337,0,1,0,0,0,0,0,0,21,90,0.2333333333,0,1,0,1,0
1,1612844485,10,9,2021,2021,9,2021,1,7,7,7,0,0,0,487458,59500,49500,52706,10000,69636.85714,8500,7071.428571,7529.428571,1428.571429,0,7,0,0,0,0,7,65,109,0.5962564454,3,4,0,7,0
0,1612849878,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,35123.44,0,6800,4709,0,35123.44,0,6800,4709,0,1,0,0,0,0,0,0,36,43,0.8372093023,0,1,0,0,1
0,1612869388,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,40150,11300,8500,3936,2000,40150,11300,8500,3936,2000,1,0,0,0,0,0,0,1022,1140,0.8964912281,0,1,0,1,0
0,1612889634,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,33710,2100,7200,2479,0,33710,2100,7200,2479,0,1,0,0,0,0,0,0,31,49,0.6326530612,0,1,0,0,1
0,1612929724,10,9,2021,2021,9,2021,1,3,3,3,0,0,0,153300,25500,25500,36378,6000,51100,8500,8500,12126,2000,0,3,0,0,0,0,3,56,95,0.5894736842,2,1,0,3,0
0,1612939449,10,9,2021,2021,9,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,19,36,0.5277777778,2,1,0,3,0
1,1612993292,10,9,2021,2021,9,2021,1,2,2,2,0,0,0,53754.22,0,14050,6384,0,26877.11,0,7025,3192,0,0,0,1,1,0,0,0,46,50,0.9190705128,0,2,0,2,0
0,1613015970,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,65417,0,8500,3936,0,65417,0,8500,3936,0,1,0,0,0,0,0,0,1111,1191,0.932829555,0,1,0,0,1
0,1613084793,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,44057,9700,7500,4137,2000,44057,9700,7500,4137,2000,0,1,0,0,0,0,1,36,90,0.4,0,1,0,0,1
0,1613085037,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,126176,7100,7100,9600,2000,126176,7100,7100,9600,2000,1,0,0,0,0,0,0,40,61,0.6557377049,0,1,0,1,0
0,1613105742,11,10,2021,2021,10,2021,1,2,2,2,0,0,0,237320,224800,15000,10620,4000,118660,112400,7500,5310,2000,2,0,0,0,0,0,0,59,69,0.8550724638,1,1,0,2,0
0,1613144605,11,10,2021,2021,10,2021,1,1,1,1,0,0,0,13296,9250,8500,3736,2000,13296,9250,8500,3736,2000,1,0,0,0,0,0,0,31,75,0.4133333333,0,1,0,1,0
0,1613170404,12,11,2021,2021,11,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,21,28,0.75,1,1,0,0,2
1,1613328105,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,109781,11700,8500,9899,2000,109781,11700,8500,9899,2000,0,1,0,0,0,0,1,240,280,0.8571428571,0,1,0,1,0
0,1613358815,12,11,2021,2021,11,2021,1,3,0,0,0,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,37,86,0.4302325581,2,1,0,3,0
0,1613388751,12,11,2021,2021,11,2021,1,2,2,2,0,0,0,33538,17000,17000,7238,4000,16769,8500,8500,3619,2000,0,2,0,0,0,0,2,38,79,0.4810126582,1,1,0,0,2
0,1613410305,12,11,2021,2021,11,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,104,NULL,0,1,0,1,0
0,1613414746,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,35310,0,5700,3682,2000,35310,0,5700,3682,2000,1,0,0,0,0,0,0,1026,1149,0.8929503916,0,1,0,1,0
0,1613419395,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,25626,12550,8500,4526,2000,25626,12550,8500,4526,2000,0,1,0,0,0,0,1,65,82,0.7926829268,0,1,0,1,0
1,1613435596,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,38505.8,0,4900,3733,0,38505.8,0,4900,3733,0,1,0,0,0,0,0,0,26,61,0.4262295082,0,1,0,0,1
1,1613553557,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,24944,10550,7500,3284,2000,24944,10550,7500,3284,2000,1,0,0,0,0,0,0,37,76,0.4868421053,0,1,0,0,1
0,1613554404,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,56810,3100,5200,3484,2000,56810,3100,5200,3484,2000,1,0,0,0,0,0,0,31,60,0.5166666667,0,1,0,0,1
0,1613555732,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,66760,0,7000,9223,2000,66760,0,7000,9223,2000,1,0,0,0,0,0,0,29,37,0.7837837838,0,1,0,0,1
0,1613555883,12,11,2021,2021,11,2021,1,1,1,0,1,0,0,128819,14250,10450,12005,2000,128819,14250,10450,12005,2000,0,1,0,0,0,0,1,105,78,1.346153846,0,1,0,1,0
0,1613591392,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,43715.62,0,5200,4327,2000,43715.62,0,5200,4327,2000,1,0,0,0,0,0,0,24,58,0.4137931034,0,1,0,1,0
0,1613610622,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,38300,5950,8500,9832,0,38300,5950,8500,9832,0,1,0,0,0,0,0,0,74,95,0.7789473684,0,1,0,1,0
0,1613615604,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,58332,0,10400,18568,4000,29166,0,5200,9284,2000,2,0,0,0,0,0,0,17,60,0.2833333333,1,1,0,2,0
0,1613651981,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,62710,0,6900,9583,1000,62710,0,6900,9583,1000,0,1,0,0,0,0,1,836,872,0.9587155963,0,1,0,0,1
0,1613667431,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,91150,0,4900,11201,1000,91150,0,4900,11201,1000,0,1,0,0,0,0,1,35,60,0.5833333333,0,1,0,1,0
0,1613672562,1,12,2022,2021,12,2021,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,23,141,0.1631205674,1,1,0,0,2
1,1613697746,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,29400,0,8500,7796,0,29400,0,8500,7796,0,1,0,0,0,0,0,0,80,85,0.9411764706,0,1,0,0,1
0,1613710807,1,12,2022,2021,12,2021,1,3,3,3,0,0,0,242534,7800,22500,22782,8000,80844.66667,2600,7500,7594,2666.666667,0,3,0,0,0,0,3,310,352,0.8621420108,0,3,0,0,3
1,1613731829,1,12,2022,2021,12,2021,1,2,2,0,2,0,0,537300,502800,17000,20852,0,268650,251400,8500,10426,0,2,0,0,0,0,0,0,202,87,2.32183908,1,1,0,0,0
0,1613737286,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,25400,0,6600,3089,2000,25400,0,6600,3089,2000,1,0,0,0,0,0,0,23,30,0.7666666667,0,1,0,1,0
0,1613738870,1,12,2022,2021,12,2021,1,2,2,2,0,0,0,57104,0,15800,15566,4000,28552,0,7900,7783,2000,0,2,0,0,0,0,2,31,34,0.9117647059,1,1,0,0,2
0,1613752516,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,125300,0,5850,9950,2000,125300,0,5850,9950,2000,1,0,0,0,0,0,0,35,60,0.5833333333,0,1,0,1,0
0,1613763899,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,23000,1800,8500,7815,2000,23000,1800,8500,7815,2000,1,0,0,0,0,0,0,49,111,0.4414414414,0,1,0,1,0
0,1613801961,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,48545,100,7500,7984,2000,48545,100,7500,7984,2000,1,0,0,0,0,0,0,27,121,0.2231404959,0,1,0,0,1
0,1613815808,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,36500,0,10600,1668,2000,36500,0,10600,1668,2000,0,1,0,0,0,0,1,30,36,0.8333333333,0,1,0,0,1
0,1613816578,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,33200,0,8500,4260,2000,33200,0,8500,4260,2000,1,0,0,0,0,0,0,62,134,0.4626865672,0,1,0,1,0
0,1613820557,2,1,2022,2022,1,2022,1,2,1,1,0,1,0,35103.6,0,7500,3179,2000,35103.6,0,7500,3179,2000,1,0,0,0,0,0,0,38,60,0.6333333333,0,2,0,0,2
0,1613881868,2,1,2022,2022,1,2022,1,2,0,0,0,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,92,NULL,0,2,0,2,0
0,1613890751,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,37749,7300,7300,3749,3900,37749,7300,7300,3749,3900,0,1,0,0,0,0,1,33,42,0.7857142857,0,1,0,0,1
1,1613913698,2,1,2022,2022,1,2022,1,2,2,2,0,0,0,56628,23000,15000,6380,2000,28314,11500,7500,3190,1000,0,2,0,0,0,0,2,31,118,0.2627118644,1,1,0,0,2
0,1613945666,2,1,2022,2022,1,2022,1,1,1,0,1,0,0,18900,0,7200,2566,1000,18900,0,7200,2566,1000,1,0,0,0,0,0,0,38,32,1.1875,0,1,0,1,0
0,161550513,12,11,2021,2021,11,2021,1,1,1,1,0,0,0,15039,8500,8500,7839,2000,15039,8500,8500,7839,2000,1,0,0,0,0,0,0,55,104,0.5288461538,0,1,1,0,0
0,161937880,10,9,2021,2021,9,2021,1,1,1,1,0,0,0,55570,0,8600,4709,0,55570,0,8600,4709,0,1,0,0,0,0,0,0,23,35,0.6571428571,0,1,0,1,0
1,162673975,12,11,2021,2021,11,2021,1,10,1,1,0,9,0,36927,5200,5200,3127,0,36927,5200,5200,3127,0,0,1,0,0,0,0,1,21,636,0.35,7,3,0,10,0
0,16290405,9,8,2021,2021,8,2021,1,2,2,2,0,0,0,28160,7100,15000,8442,0,14080,3550,7500,4221,0,2,0,0,0,0,0,0,7336,7390,0.9926928281,1,1,0,2,0
0,163377312,2,1,2022,2022,1,2022,1,1,1,1,0,0,0,29603,0,4900,2927,2000,29603,0,4900,2927,2000,1,0,0,0,0,0,0,38,41,0.9268292683,0,1,0,1,0
0,164103278,1,12,2022,2021,12,2021,1,1,1,1,0,0,0,64200,0,8500,4900,2000,64200,0,8500,4900,2000,1,0,0,0,0,0,0,285,318,0.8962264151,0,1,0,1,0
0,16416003,11,10,2021,2021,10,2021,1,1,0,0,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,NULL,71,NULL,0,1,0,1,0
